GEO_ID,COUNT,MEAN
1400000US53033021600,4961,0.584926208161
1400000US53033021700,9334,0.672376168867
1400000US53033021802,8162,0.609510449495
1400000US53033021803,5439,0.649276864883
1400000US53033021903,5156,0.514325276048
1400000US53033021904,5665,0.657099863004
1400000US53033021905,4418,0.655627593649
1400000US53033021906,6258,0.642811164706
1400000US53033022001,7256,0.734902249413
1400000US53033022005,3975,0.586516539975
1400000US53033022006,2359,0.619445880546
1400000US53033022101,8613,0.586036834413
1400000US53033022102,7669,0.723180309642
1400000US53033022202,4314,0.645084492879
1400000US53033022203,6286,0.606136426146
1400000US53033022300,14776,0.592861464022
1400000US53033022400,13849,0.472324068459
1400000US53033022500,6488,0.548093814876
1400000US53033022604,4861,0.56660233286
1400000US53033022605,7805,0.703940621138
1400000US53033022606,4610,0.648084072232
1400000US53033022701,3467,0.520809212106
1400000US53033022702,4043,0.64664580267
1400000US53033022801,8046,0.730432550105
1400000US53033025102,10225,0.686899811984
1400000US53033025200,7565,0.628957891846
1400000US53033025301,9675,0.398459569931
1400000US53033025302,10472,0.281945346642
1400000US53033025500,2504,0.542363014944
1400000US53033025601,4735,0.575904470003
1400000US53033025602,8599,0.688367685623
1400000US53033025701,6274,0.691445331155
1400000US53033025702,4663,0.716747905406
1400000US53033025804,3828,0.652798815873
1400000US53033025805,3991,0.650720243047
1400000US53033025806,5083,0.633276992163
1400000US53033026001,4494,0.567363425943
1400000US53033026002,4541,0.54273984345
1400000US53033026100,7092,0.632945751429
1400000US53033026200,25875,0.48717616714
1400000US53033026400,8438,0.535656339019
1400000US53033026500,3277,0.555322559343
1400000US53033026600,1914,0.546234104533
1400000US53033026700,5145,0.622869968989
1400000US53033026801,2548,0.524208540457
1400000US53033027000,3263,0.646415866882
1400000US53033027100,2540,0.644790583016
1400000US53033027200,5593,0.500648263293
1400000US53033027300,5804,0.617573987567
1400000US53033027400,5472,0.586816493451
1400000US53033027600,3858,0.708503747232
1400000US53033027701,72492,0.835289732063
1400000US53033027702,104340,0.735358614675
1400000US53033027800,4416,0.677671430638
1400000US53033027900,5804,0.468844265932
1400000US53033028100,2693,0.541138558448
1400000US53033028200,4387,0.592368136515
1400000US53033028300,13783,0.588488616503
1400000US53033028402,13632,0.369415171412
1400000US53033024200,24464,0.369598360062
1400000US53033024300,22253,0.376402634944
1400000US53033024400,3784,0.566787436633
1400000US53033024500,9900,0.567126064256
1400000US53033024601,10978,0.586191822387
1400000US53033024602,8941,0.529273065513
1400000US53033024702,11795,0.664727461762
1400000US53033024800,6215,0.536152231827
1400000US53033024901,5199,0.641059108043
1400000US53033024902,3396,0.677797692412
1400000US53033024903,8209,0.717175191515
1400000US53033025001,5834,0.687827498616
1400000US53033025003,10465,0.735677345455
1400000US53033025006,36826,0.856582050047
1400000US53033025101,4789,0.627806011837
1400000US53033031205,9721,0.706872350398
1400000US53033031301,54311,0.783739134932
1400000US53033031302,17909,0.74386572294
1400000US53033031400,10531,0.639244741866
1400000US53033031501,267746,0.863629547467
1400000US53033031601,24788,0.772140493274
1400000US53033031603,94311,0.840685318991
1400000US53033031605,27630,0.768619745412
1400000US53033031703,12696,0.672281060485
1400000US53033031704,9369,0.675393859461
1400000US53033031705,8319,0.721993894226
1400000US53033028500,5731,0.609010049877
1400000US53033028600,10565,0.694151573203
1400000US53033028801,8556,0.660643822571
1400000US53033028802,4679,0.536472012384
1400000US53033028901,3776,0.608128229509
1400000US53033028902,3415,0.538875389962
1400000US53033029001,4145,0.642282666667
1400000US53033029003,4265,0.62229398013
1400000US53033029101,5702,0.718693599466
1400000US53033029102,4211,0.621803398467
1400000US53033029203,3300,0.446736248166
1400000US53033029204,6973,0.660635897651
1400000US53033029205,3173,0.61030706933
1400000US53033029206,28672,0.38484466314
1400000US53033029304,6865,0.716544625005
1400000US53033029305,4731,0.668190719565
1400000US53033029306,4181,0.652465347948
1400000US53033029406,4448,0.644357529675
1400000US53033029407,2228,0.512671824327
1400000US53033029502,7092,0.622440946548
1400000US53033029503,3871,0.486347808186
1400000US53033029504,3074,0.578149423797
1400000US53033029601,6563,0.645758230436
1400000US53033029602,11012,0.714822185928
1400000US53033029700,18468,0.626231566574
1400000US53033029801,13219,0.704028014898
1400000US53033029901,6613,0.689056533825
1400000US53033029902,10345,0.701074382806
1400000US53033030003,7797,0.661018872136
1400000US53033030004,3330,0.586995357463
1400000US53033030006,3513,0.466565149894
1400000US53033030100,9812,0.667834826966
1400000US53033030201,4702,0.661319170653
1400000US53033030202,5353,0.564188180426
1400000US53033030304,11974,0.710003273638
1400000US53033030305,6959,0.676490853007
1400000US53033030306,6492,0.672172098794
1400000US53033030309,3577,0.635947040428
1400000US53033030310,5303,0.605584071122
1400000US53033030311,3079,0.606684617488
1400000US53033030312,3046,0.610882048155
1400000US53033030314,4118,0.553298700016
1400000US53033030401,20499,0.70888173437
1400000US53033030403,6360,0.589724213086
1400000US53033030404,10155,0.729015654736
1400000US53033030501,18673,0.46410331015
1400000US53033030504,2543,0.460017990046
1400000US53033030600,5618,0.552447977
1400000US53033030700,2574,0.428926471275
1400000US53033030801,11471,0.33360565932
1400000US53033030901,5148,0.538066005042
1400000US53033030902,6459,0.618069756547
1400000US53033031000,20920,0.713108125453
1400000US53033031100,12189,0.625845160626
1400000US53033031202,110468,0.796406388495
1400000US53033031204,61288,0.783899299152
1400000US53033032402,42492,0.820458492293
1400000US53033032500,359156,0.843628761653
1400000US53033032601,102677,0.839301022972
1400000US53033032602,50672,0.794204981475
1400000US53033032703,17224,0.795928602187
1400000US53033032704,28961,0.74905887871
1400000US53035080101,4151,0.677044831868
1400000US53035080102,4367,0.540476436135
1400000US53035080300,3116,0.539595655444
1400000US53035080400,11017,0.473498794233
1400000US53035080500,4253,0.310766897804
1400000US53033031800,46353,0.776754231134
1400000US53033031903,19216,0.749539825621
1400000US53033031904,31406,0.77633906487
1400000US53033031906,18618,0.803984334763
1400000US53033031907,9107,0.708552751502
1400000US53033031908,2981,0.631296509826
1400000US53033032002,45640,0.822118957212
1400000US53033032003,201087,0.863611220172
1400000US53033032005,10563,0.671305402938
1400000US53033032006,12672,0.731006008307
1400000US53033032007,19082,0.804941208539
1400000US53033032010,7949,0.684175230608
1400000US53033032011,5981,0.645724069409
1400000US53033032102,129811,0.865332470416
1400000US53033032103,6575,0.566058564447
1400000US53033032104,36996,0.844287113959
1400000US53033032203,22766,0.664735067586
1400000US53033032207,9342,0.703427527396
1400000US53033032208,20194,0.675239323288
1400000US53033032210,69018,0.817702405006
1400000US53033032212,5617,0.682878259388
1400000US53033032213,7232,0.74115353744
1400000US53033032215,26464,0.826652683489
1400000US53033032307,19559,0.784187055063
1400000US53033032309,10143,0.584595198807
1400000US53033032311,39019,0.838608838864
1400000US53033032313,22355,0.64724801942
1400000US53033032315,75574,0.838559425877
1400000US53033032316,14643,0.66296939638
1400000US53033032318,12111,0.767193326465
1400000US53033032319,11222,0.618101756684
1400000US53033032320,15920,0.775848741699
1400000US53033032321,20954,0.731623825141
1400000US53033032322,7654,0.774557013282
1400000US53033032324,3356,0.63939971186
1400000US53033032325,3697,0.696361406376
1400000US53033032326,17269,0.788152629255
1400000US53033032327,26734,0.805287641998
1400000US53033032328,14003,0.804837895438
1400000US53033032401,94162,0.829430999872
1400000US53035080600,5316,0.513438334871
1400000US53035080700,10894,0.532589669263
1400000US53035080900,24041,0.718735367874
1400000US53035081000,6998,0.459561333783
1400000US53035081100,2418,0.499160459422
1400000US53035081400,6400,0.242111360331
1400000US53035090101,81732,0.819742060626
1400000US53035090102,81515,0.838849993044
1400000US53035090201,27579,0.791092809103
1400000US53035090202,90494,0.83731292318
1400000US53035090300,47735,0.78314572453
1400000US53035090400,38852,0.79679663886
1400000US53001950100,2650785,0.4527107377563187
1400000US53007960700,236275,0.451323708656
1400000US53007960801,41371,0.449198915276
1400000US53007961100,12475,0.399722500233
1400000US53007961200,524980,0.489023679018
1400000US53007961301,27366,0.513519115245
1400000US53007961302,44734,0.489224323854
1400000US53009000300,98500,0.834988835619
1400000US53009000700,20544,0.653045487002
1400000US53009000800,5169,0.60939976994
1400000US53009000900,3847,0.578444525295
1400000US53009001000,2982,0.517216439513
1400000US53009001100,18324,0.819571236303
1400000US53009001200,10964,0.685458830695
1400000US53009001300,15995,0.710266361213
1400000US53009001400,153858,0.836504680203
1400000US53009001600,35759,0.751371740796
1400000US53009001700,53910,0.725472456931
1400000US53009001800,366497,0.859051534321
1400000US53007960400,258743,0.477294814689
1400000US53007960600,15659,0.568452075343
1400000US53009001900,61449,0.77446677824
1400000US53009002000,34643,0.69474090385
1400000US53009940000,180169,0.852293372863
1400000US53017950300,317959,0.370858640546
1400000US53017950400,19661,0.395772945248
1400000US53017950500,4505,0.32594094018
1400000US53017950600,9724,0.441069074727
1400000US53017950700,4318,0.475625893769
1400000US53019940000,4877745,0.6904404505384468
1400000US53019970200,1507337,0.703064312393
1400000US53027000500,223001,0.8481225073107906
1400000US53027000600,162401,0.8755699561457804
1400000US53027001300,71902,0.8150917416720879
1400000US53027001400,48835,0.8506203888252312
1400000US53025010100,2454523,0.378104047667
1400000US53025010200,1808703,0.456753922128
1400000US53025010300,255456,0.418652075413
1400000US53025010400,135046,0.350685131982
1400000US53025010500,1180081,0.531770348736
1400000US53025010800,62522,0.349338780935
1400000US53025010901,18574,0.631999792628
1400000US53025010902,36546,0.388603363802
1400000US53025011000,164884,0.609209247799
1400000US53025011100,22668,0.280286804698
1400000US53025011200,942841,0.55171811121
1400000US53025011300,472409,0.6010386320876794
1400000US53029970800,2595,0.593256426983
1400000US53029970900,22212,0.659013332195
1400000US53029971000,60922,0.776770041639
1400000US53029971100,79905,0.77628666269
1400000US53029971300,93638,0.840132641528
1400000US53029971400,48819,0.84048173014
1400000US53029971500,46295,0.771536674917
1400000US53029971800,37199,0.771699035035
1400000US53029971900,87121,0.865272179753
1400000US53029972000,78157,0.85888784617
1400000US53029992201,2830,0.163928726892
1400000US53031950300,354977,0.843615747916
1400000US53031950400,74107,0.706435425095
1400000US53031950500,270177,0.865380160384
1400000US53031950601,17018,0.662144397947
1400000US53031950702,6665627,0.800043800494
1400000US53033000100,5608,0.439249902979
1400000US53033000200,5421,0.650424708145
1400000US53033000300,2032,0.585409608552
1400000US53027001500,47999,0.7629980934153228
1400000US53027940000,1328649,0.83204130393
1400000US53029970100,44988,0.8198252195
1400000US53029970300,79578,0.812599698166
1400000US53029970400,24340,0.733478068852
1400000US53029970500,37810,0.777493971248
1400000US53029970602,3298,0.541549351759
1400000US53029970700,4181,0.456423582673
1400000US53033007300,1494,0.169633082345
1400000US53033007401,430,0.294194468336
1400000US53033007402,400,0.218238422889
1400000US53033007500,1325,0.332678277973
1400000US53033007700,1722,0.550673860663
1400000US53033007800,8740,0.409901352541
1400000US53033007900,1191,0.460854933373
1400000US53033008001,594,0.212465825713
1400000US53033008100,1543,0.168508830866
1400000US53033008200,604,0.259556825846
1400000US53033008300,389,0.224442552852
1400000US53033008400,625,0.24207638064
1400000US53033008600,1193,0.386354385826
1400000US53033008700,1186,0.488909714408
1400000US53033008800,1581,0.537204674811
1400000US53033008900,4835,0.377110021508
1400000US53033009000,1330,0.407946932921
1400000US53033009200,603,0.219437160206
1400000US53033009300,16201,0.198397306004
1400000US53033009400,2863,0.474615697673
1400000US53033009500,9010,0.405876310693
1400000US53033000402,2970,0.532847731303
1400000US53033000500,4576,0.731102993018
1400000US53033000600,6306,0.530697938152
1400000US53033000700,2143,0.560468692831
1400000US53033000800,1867,0.66126284894
1400000US53033001000,1598,0.610425989063
1400000US53033001100,1754,0.656155319016
1400000US53033001200,3004,0.439894851425
1400000US53033001300,1942,0.461691302277
1400000US53033001400,3487,0.644963026564
1400000US53033001500,1554,0.650860967131
1400000US53033001701,1497,0.494556416187
1400000US53033001702,2102,0.550781080033
1400000US53033001800,1568,0.462952577069
1400000US53033001900,2755,0.525139843846
1400000US53033002000,1918,0.573955557759
1400000US53033002100,2180,0.639955078414
1400000US53033002200,7017,0.526839734029
1400000US53033002500,1642,0.57833250887
1400000US53033002600,2055,0.520240073889
1400000US53033002700,2630,0.484397857803
1400000US53033002900,1605,0.490213988605
1400000US53033003000,2445,0.516474360525
1400000US53033003100,3332,0.553488314129
1400000US53033003200,4539,0.401219010881
1400000US53033003300,2176,0.462748761775
1400000US53033003500,2117,0.573406394474
1400000US53033003600,1970,0.4268757771
1400000US53033003800,1029,0.542547405135
1400000US53033003900,1617,0.548919601293
1400000US53033004000,10676,0.366041747857
1400000US53033004100,14757,0.370878740976
1400000US53033004200,4021,0.578178163947
1400000US53033004302,555,0.47932047268
1400000US53033004400,1600,0.540410891091
1400000US53033004500,1095,0.492546899515
1400000US53033004600,4300,0.495936675179
1400000US53033004700,3777,0.238028638554
1400000US53033004800,2242,0.46272587087
1400000US53033005000,1235,0.441730974464
1400000US53033005100,1430,0.527524263792
1400000US53033005200,1728,0.393549370763
1400000US53033005301,905,0.264006364407
1400000US53033005302,5361,0.471149622573
1400000US53033005400,3081,0.345894238711
1400000US53033005600,5248,0.565128031241
1400000US53033005700,8655,0.639408202862
1400000US53033005801,3382,0.337989770022
1400000US53033005802,4977,0.406754578825
1400000US53033006000,2475,0.497206077167
1400000US53033006100,3108,0.369305967871
1400000US53033006200,4946,0.684555952776
1400000US53033006300,9597,0.396116440197
1400000US53033006500,1934,0.613460597926
1400000US53033006600,3198,0.292635354549
1400000US53033006700,2287,0.395702577225
1400000US53033006800,1179,0.500026639365
1400000US53033006900,1504,0.530528549997
1400000US53033007000,1336,0.405319413622
1400000US53033007200,1661,0.198464548791
1400000US53061053302,149205,0.83169051863
1400000US53061053400,217098,0.854380383931
1400000US53061053504,20028,0.770259066644
1400000US53061053505,83748,0.834329525314
1400000US53061053508,25061,0.717734602473
1400000US53061053509,14019,0.55356131106
1400000US53061053603,68805,0.837189885162
1400000US53061053604,26767,0.769829884219
1400000US53061053802,36919,0.78543776173
1400000US53033009600,2989,0.59892365142
1400000US53033009701,3130,0.52633910142
1400000US53033009702,3658,0.601535019741
1400000US53033009900,12052,0.375567121629
1400000US53033010001,3810,0.605001761095
1400000US53033010002,1549,0.465306310658
1400000US53033010100,6684,0.458903416991
1400000US53033010200,6866,0.56316763804
1400000US53033010401,2668,0.581804294731
1400000US53033010402,2972,0.506758767186
1400000US53033010500,2828,0.455779791816
1400000US53033010600,4142,0.548549354253
1400000US53033010701,2406,0.678935693399
1400000US53033010800,7316,0.566757642326
1400000US53033010900,8314,0.212502053298
1400000US53033011001,1734,0.501071820493
1400000US53033011002,2790,0.473353590828
1400000US53033011101,1911,0.496441452658
1400000US53033011102,4841,0.423457825079
1400000US53033011200,4889,0.373929697481
1400000US53033011401,2044,0.548764065081
1400000US53033011402,1929,0.45334505431
1400000US53033011500,2508,0.532333845591
1400000US53033011600,4657,0.605957229344
1400000US53033011700,5778,0.558612460298
1400000US53033011800,7540,0.428030103094
1400000US53033011900,7358,0.499624768836
1400000US53033012100,2790,0.633517566783
1400000US53033020100,3004,0.567299865972
1400000US53033020200,4308,0.621009546136
1400000US53061052504,13044,0.770816582059
1400000US53061052603,13642,0.779373628727
1400000US53061052604,9612,0.5646450463
1400000US53061052605,8195,0.659099735417
1400000US53061052606,23469,0.75909062536
1400000US53061052607,16975,0.767315773341
1400000US53061052705,26636,0.779391512928
1400000US53061052706,8244,0.730711980861
1400000US53061052707,8790,0.761008820719
1400000US53061052709,33382,0.825576010064
1400000US53061052803,23564,0.654131245049
1400000US53061052804,11652,0.665487832077
1400000US53061052805,7509,0.652724348423
1400000US53061052903,5583,0.49039349891
1400000US53061052904,5961,0.66352859767
1400000US53061052905,3408,0.495541426004
1400000US53061052906,4018,0.624966506974
1400000US53061053101,45632,0.818120739048
1400000US53061053201,83794,0.783564409499
1400000US53061053202,41219,0.801617092942
1400000US53061053301,42892,0.708736952652
1400000US53061053803,457867,0.838478128607
1400000US53061940001,91782,0.785322630346
1400000US53061940002,67256,0.853901937292
1400000US53053071505,7352,0.643343205702
1400000US53053071506,6420,0.646124981929
1400000US53053071601,6567,0.636752761156
1400000US53053071703,1485,0.469304277846
1400000US53053071704,2212,0.435705697599
1400000US53053071705,3933,0.563059050081
1400000US53053071706,2664,0.426867995223
1400000US53053071803,7455,0.586346585283
1400000US53053071805,2234,0.420142084487
1400000US53053071806,2789,0.489258234739
1400000US53053071808,3386,0.494964982536
1400000US53053071901,6814,0.524967658981
1400000US53053071902,14802,0.6079836423
1400000US53053072000,5174,0.570283872951
1400000US53053072105,7634,0.686166769403
1400000US53053072106,5606,0.619717552644
1400000US53053072108,6859,0.581198031311
1400000US53053072109,8049,0.658779972292
1400000US53053072111,3180,0.715471840027
1400000US53053072112,3955,0.617545075852
1400000US53053072307,3234,0.611348222331
1400000US53065950900,1211316,0.6828482414995976
1400000US53053072308,13633,0.615291044898
1400000US53067011300,6274,0.696014249532714
1400000US53067011410,4312,0.666010376677475
1400000US53067011500,7264,0.587936321421
1400000US53067011610,15204,0.6640552375928084
1400000US53067011810,308449,0.8648566879407353
1400000US53067010100,8164,0.40867282206308064
1400000US53067010200,10945,0.717739612956
1400000US53067010300,6477,0.604525745208
1400000US53067010400,6928,0.7496019983343384
1400000US53067010520,7026,0.6248458242157601
1400000US53067010600,7408,0.670446910775
1400000US53067010700,8558,0.7054568124797723
1400000US53067010910,10175,0.6441598906648657
1400000US53067011000,49671,0.800698572601078
1400000US53067011200,11105,0.626926773638
1400000US53067011900,261377,0.7761334082690691
1400000US53067012000,64159,0.625085680105
1400000US53067012100,73915,0.653062876882
1400000US53067012212,16279,0.737763170286
1400000US53067012221,63193,0.779885120037
1400000US53067012222,49145,0.676500160778
1400000US53067012310,21572,0.7173040044036775
1400000US53067012320,49027,0.79632578752544
1400000US53053072309,7010,0.566364452188
1400000US53053072310,3439,0.54085996743
1400000US53053072312,4019,0.626379721529
1400000US53053072313,4199,0.644492693311
1400000US53053072405,25052,0.698804560175
1400000US53053072406,27461,0.817265760716
1400000US53053072407,9524,0.685746593352
1400000US53053072408,27502,0.713416792318
1400000US53053072410,25677,0.736241519606
1400000US53053072503,31120,0.739340762834
1400000US53053072504,29810,0.718219980531
1400000US53053072505,35537,0.789732060375
1400000US53053072506,27365,0.801831879512
1400000US53053072507,7687,0.636418731565
1400000US53053072602,83239,0.764257092123
1400000US53035090800,45552,0.693199183178
1400000US53035090900,14515,0.660012567109
1400000US53035091000,61241,0.735612277133
1400000US53035091100,49204,0.638660116346
1400000US53035091201,11075,0.546182952603
1400000US53035091203,10205,0.758573160389
1400000US53067990100,4850,0.293593396732
1400000US53053072603,176246,0.774419769103
1400000US53053072800,30933,0.646375861635
1400000US53053072901,29729,0.625204066244
1400000US53053072903,47972,0.679087163522
1400000US53053072905,9425,0.57317208873
1400000US53053072906,376754,0.7748689757803415
1400000US53053073108,16154,0.648069219555
1400000US53035091301,63044,0.808198789612
1400000US53035091302,60792,0.802941301503
1400000US53035091400,21417,0.597265484956
1400000US53035091500,13861,0.569233475875
1400000US53035091700,16782,0.651546463785
1400000US53035091800,14200,0.681319350358
1400000US53035091900,10244,0.570348738377
1400000US53035092000,329832,0.839699440345
1400000US53035092100,118284,0.793345305491
1400000US53035092200,12761,0.58902345428
1400000US53035092400,10016,0.7335739606
